"Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KCTD8",-0.0292968886020392,13.7591834267726,-0.483279777194163,0.629633206871622,0.766658216860776,-6.33809004066972
"EDC3",-0.0312881599930204,8.40956212868332,-0.483195840450665,0.629692652017591,0.766680583816591,-6.3381298237224
"NF1",-0.0306676457948099,6.44523421733057,-0.483078088564078,0.629776049594091,0.7667301379182,-6.33818562235089
"UBAP1L",0.018609009665586,14.1127875449669,0.483022376897834,0.629815508950541,0.7667301379182,-6.338212017498
"HIST2H2AA4",-0.0286298995005995,11.353611741962,-0.482961400976533,0.629858698087471,0.766732707219895,-6.33824090327314
"LOC401847",0.0895663941207224,7.9584316373841,0.482765633438767,0.629997804911692,0.766852030042828,-6.33833320488432
"XLOC_010338",-0.0296757674317872,6.56841973821571,-0.482635446008152,0.630089593097828,0.766913743408605,-6.33839525441406
"RAB11FIP5",0.0182370187592874,12.7193173896968,0.482505705409761,0.630181506926803,0.76697560164246,-6.33845666225248
"SIRPB1",0.0130186685905942,11.0005687690837,0.482432412184127,0.630233433562323,0.766988787731679,-6.33849134557395
"ARHGEF25",0.024746777504174,8.83469134408908,0.482359765933545,0.630284903651809,0.767001416525037,-6.33852571755625
"LOC100506241",0.0261421217434838,6.80262181993462,0.482122884980688,0.630452747122207,0.767155650631462,-6.33863776001333
"NRN1",-0.0417490426852684,7.47502159987162,-0.481552572105963,0.630856924892912,0.767597425236389,-6.3389072876112
"LRRC41",-0.0171425185193444,7.23672798716651,-0.48142926587421,0.630944326056194,0.767653728299254,-6.33896551984127
"IL36RN",0.0429649674334569,9.5696356232158,0.481310300523196,0.631028796425173,0.767706458432789,-6.33902155441843
"RERGL",-0.0263700161601084,12.2336316587901,-0.48098904598793,0.631256402550325,0.767933308583837,-6.33917329550294
"LOC100128563",-0.0178422940434167,6.41025431738175,-0.480843040958174,0.631359921721431,0.768009185279622,-6.33924216534544
"HSP90AB1",0.0158164275876473,10.5017215157041,0.480732575042187,0.631438248125674,0.76804566260897,-6.33929425771742
"FGFR1OP",-0.0344904692334681,11.804406185172,-0.480684684123103,0.63147220671831,0.76804566260897,-6.33931683791377
"KCNS3",0.0162008976358636,8.45981885699678,0.480359828639291,0.631702576665035,0.768260504923469,-6.33946994556299
"CLLU1",0.0310305931995861,7.33980749534834,0.480266953341273,0.631768445450017,0.768260504923469,-6.33951369965888
"ZNF655",0.017620541700709,8.98215912732539,0.480261479967683,0.631772327354424,0.768260504923469,-6.33951627793405
"JPH3",0.0150674699917908,7.03126962574304,0.480161788714904,0.631843033607482,0.76829643141913,-6.33956323314898
"OR4N2",-0.0330442593825561,7.16386218405129,-0.4800285204129,0.631937559775637,0.768352519217548,-6.33962598819245
"TDO2",-0.0339552998428948,8.5945076873117,-0.479950132518519,0.631993162538097,0.768352519217548,-6.33966289235382
"ORC6",-0.026645023196471,9.18261574122649,-0.47992265139666,0.632012656177178,0.768352519217548,-6.3396758287426
"SOX15",-0.0716641285402663,9.94358099345611,-0.479580357280946,0.632255916075942,0.768598194187668,-6.33983648852171
"PRR5",0.0321895825998569,10.4024000147085,0.479256460531141,0.632485295426077,0.768782461989362,-6.33998920373661
"ORC5",-0.0387087410547583,8.87247788679596,-0.479250008919333,0.63248987336237,0.768782461989362,-6.33999223644201
"BCAS1",0.0264635160746673,9.97616589227544,0.479094019493091,0.632600564709008,0.768832612113704,-6.34006554991495
"SH3GL1",0.0351954982244037,7.69169530714163,0.47907032308065,0.632617380600865,0.768832612113704,-6.34007668491086
"PYCR1",-0.0161934947242798,6.58669708111071,-0.479017726150087,0.632654706105244,0.768832612113704,-6.34010139836183
"BMI1",0.023705048926045,8.79445085918084,0.478930611604375,0.63271652917572,0.768857683402657,-6.34014232447888
"SLC2A5",-0.0348034240327765,8.32714602178718,-0.478832847626705,0.632785912976704,0.768872083432144,-6.34018824482769
"ZNF107",0.0144272059887822,11.5630719155257,0.478737120251191,0.632853854550621,0.768872083432144,-6.34023319951772
"KIAA0930",-0.0390195422452484,8.06029699615911,-0.478708436664871,0.632874213056636,0.768872083432144,-6.34024666791943
"FCRL5",0.0283603185462374,8.83415575532741,0.478654227871017,0.63291268914038,0.768872083432144,-6.34027211950695
"PPM1D",-0.0198642350500693,8.69521062382412,-0.478623716698436,0.632934345670233,0.768872083432144,-6.34028644355344
"ZFHX3",0.0176593403710839,9.81392753920517,0.478559405474246,0.632979994185265,0.768877495214627,-6.34031663269193
"KIAA1407",0.0265990731863697,8.68433339521383,0.478338941692816,0.633136491495896,0.768931533791776,-6.3404200926717
"FABP2",0.0365669425536113,8.02279465271916,0.478300049801908,0.633164100819833,0.768931533791776,-6.3404383390575
"NCAM1",0.0188423174677727,10.8026951847495,0.478265931427824,0.633188321852962,0.768931533791776,-6.34045434469892
"DCDC2",-0.0227128224921181,15.4990094188601,-0.478264599641021,0.63318926731206,0.768931533791776,-6.34045496944484
"FOXP3",-0.0192163868922637,13.0060457200202,-0.478186268218061,0.633244877245053,0.768949036092571,-6.34049171194258
"NUPR1",0.0262107852089576,12.5476645874862,0.477882051031959,0.6334608704211,0.769161276763585,-6.34063435256749
"IL34",0.0112154785437174,8.53041330518777,0.477690758457245,0.633596703672796,0.769276164317487,-6.34072399903668
"SPDYE1",0.0280807411622336,6.68063330482731,0.477441722189905,0.633773558330252,0.769395634746281,-6.3408406526394
"TDRD10",-0.0181068754123111,9.09256151080243,-0.477436108227615,0.633777545364268,0.769395634746281,-6.34084328163357
"KRT13",-0.0268341323975976,9.8119719747396,-0.477062551779198,0.634042869158492,0.769667673832158,-6.34101814725692
"ZPLD1",-0.0173901420179846,9.44529095853247,-0.476769332433258,0.63425116568605,0.769870456365359,-6.34115531068164
"PHYH",-0.0236199686684703,9.53435743313502,-0.476526449866674,0.634423726251456,0.770029838111811,-6.34126886369656
"TRPM5",-0.026270048971794,14.2487235289868,-0.476408503534204,0.634507530723358,0.770045951275609,-6.34132398543229
"RNF6",0.019344152773262,6.12185046270277,0.476391638690416,0.634519514096913,0.770045951275609,-6.34133186603657
"AK5",0.0190988059837652,9.32108514333203,0.476331189317602,0.634562467404776,0.770048010799698,-6.3413601105352
"ATXN2L",-0.0187102156655243,9.87517318545157,-0.476190317483605,0.634662571056019,0.77008497713771,-6.34142591793855
"ERO1LB",0.0207577108858219,10.984994479669,0.475982089274457,0.634810550572674,0.77008497713771,-6.34152315491939
"HECTD1",-0.0948980701171992,7.82655957048749,-0.475950880552117,0.634833159991013,0.77008497713771,-6.34153732129265
"BCKDK",0.0251305593203584,9.46442629279925,0.475922577431588,0.634852845985098,0.77008497713771,-6.34155093756245
"MAP7",-0.0122330910621542,10.8561522534486,-0.475916171001161,0.634857399144223,0.77008497713771,-6.34155392814845
"SENP6",-0.0184529286765755,8.42359909747559,-0.475884737058715,0.634879739984289,0.77008497713771,-6.34156860124669
"ZER1",0.0193815312520618,7.73475810287273,0.475881926712154,0.63488173737986,0.77008497713771,-6.34156991304563
"PTPN3",0.017378872857042,8.77374130392019,0.475659280211336,0.635039987299271,0.770208811716519,-6.34167381428156
"SAMD5",0.11851650294468,6.30484461043402,0.475594333570346,0.635086581423363,0.770208811716519,-6.34170371036314
"QSOX2",-0.0482444920429298,9.11287360766752,-0.475564636789,0.635107625026999,0.770208811716519,-6.3417176251242
"KLK8",0.0176189418604028,7.50802935048572,0.475426650960131,0.635205350634693,0.770277278430128,-6.34178232233918
"NCAPH",0.0234776744744873,7.2104149743351,0.474988535818296,0.635516832504637,0.770596122991925,-6.34198653399463
"TCEAL5",0.0140380064033563,6.48781499861942,0.474940686336388,0.635550855469472,0.770596122991925,-6.34200882594653
"FOXG1",0.0337692971483912,8.24287442703156,0.47468534331573,0.635732428081475,0.770766207868836,-6.34212774642752
"OR7E37P",0.0328600464204571,6.71168637937673,0.474472052072539,0.635884114934667,0.770887021515904,-6.34222703333979
"LOC388630",0.0276150978544473,9.74996690271644,0.474429078687543,0.635914678289867,0.770887021515904,-6.34224703203437
"GLG1",0.0321038750253004,9.40896227703108,0.474113279077895,0.63613929921259,0.771063244909872,-6.34239394156263
"CHIC2",-0.0129120809524235,8.39754234046407,-0.474055353806346,0.636180503782595,0.771063244909872,-6.34242087773338
"UIMC1",-0.0678491852520565,8.38763958899588,-0.474000152620483,0.636220198999562,0.771063244909872,-6.34244614336634
"SH3GL3",-0.0244568298360531,6.21190458814132,-0.473992395503805,0.636225289839643,0.771063244909872,-6.34245015062289
"TARBP1",-0.0623850378117682,8.71155993171092,-0.473824123764441,0.636345425481788,0.771158769420697,-6.34252797020366
"ANKRD58",-0.0136968205393662,6.43531530519307,-0.473609751961495,0.636497516282721,0.771293004052262,-6.34262797997624
"CHI3L2",0.0186675954706137,8.76681703147392,0.473517385743911,0.636563236381007,0.771322566025156,-6.34267088470499
"SYNPR",-0.0259565997298791,10.097167318655,-0.47323786601336,0.636762136917093,0.771513488189389,-6.34280067268026
"DAPK2",0.0175551670667422,6.75457483725035,0.473046849071955,0.636898075891375,0.771628105057283,-6.34288932266525
"CYP1B1-AS1",0.0256997916219243,11.7027277918177,0.472912781114873,0.636993493970189,0.771693617508507,-6.34295152161117
"VIP",0.0343849689764625,7.52435126161311,0.472803701142988,0.637071132231011,0.771737583274392,-6.34300211476596
"OR2A14",-0.026913255351649,10.330579075947,-0.472543450179316,0.637256383523431,0.771891282637888,-6.34312277661943
"DYRK4",0.0634595180556313,6.93349303348416,0.472509859525856,0.637280721427798,0.771891282637888,-6.34313794709328
"LPAR1",-0.0143357493511906,7.81702534417248,-0.472358461869263,0.637388075440821,0.77197121718921,-6.34320850369122
"CLCN4",0.0151206445425792,7.74458676644907,0.472019764156695,0.637629222016576,0.772213173432351,-6.34336537588533
"TMPRSS11A",-0.0310713644492373,9.54649821402341,-0.471832313324076,0.637762700245512,0.772324712910043,-6.34345214792784
"SLC13A4",0.0735321591672319,8.14145567621388,0.471627918664377,0.637908682103779,0.772451378712017,-6.34354632694576
"HAP1",0.0390434145430766,8.50200491069782,0.471503745869885,0.637996692108431,0.772463773581508,-6.34360416075705
"DGCR11",0.0192303188459826,6.58478811330976,0.471478741443816,0.638014500697251,0.772463773581508,-6.343615724816
"SMNDC1",0.0216725030517506,9.40923407606962,0.471438621686074,0.63804307513025,0.772463773581508,-6.34363427814346
"HIST1H4A",0.0402338739425479,8.64729064767389,0.471320991013221,0.638126858174509,0.772511070384279,-6.34368866721623
"SNHG13",0.022374321578981,6.32764946081497,0.471191487283866,0.638219103264767,0.772511070384279,-6.34374853040523
"ISX",-0.0146457986954083,6.21671285022561,-0.47117106445669,0.638233650895596,0.772511070384279,-6.34375796937436
"CHDH",0.0182328328354644,9.54690927545239,0.471100638857218,0.638283817684886,0.772511070384279,-6.34379051536667
"GNN",0.0202793705819525,10.4850661528657,0.471093247896843,0.638289082639505,0.772511070384279,-6.34379393069203
"ZSCAN1",0.0346783171485223,9.96888897969249,0.470939584723187,0.638398548858994,0.772556103727459,-6.34386492556755
"MAN2B1",-0.0317272893852688,9.66845906104679,-0.470924812327162,0.638409072804304,0.772556103727459,-6.34387174943735
"LOC100130560",0.0191979666034373,9.47814352880119,0.470728345319221,0.638549044101478,0.772656002332002,-6.34396248390913
"SRSF6",-0.0238286379663083,11.6998998524817,-0.470656983161026,0.638599888704326,0.772656002332002,-6.34399543179161
"LOC338797",0.0350848429334417,10.1285076716452,0.470532164315621,0.638688824624399,0.772656002332002,-6.34405304863544
"CREB3L4",0.088504701458343,7.92576340969228,0.470511381459087,0.638704057088158,0.772656002332002,-6.34406224497392
"ATPBD4",-0.0470659408117505,8.41839911477569,-0.470482204772736,0.638724700416388,0.772656002332002,-6.34407584713509
"LOC100130169",0.0174094819781605,9.69859921373885,0.470460343379219,0.638740000856297,0.772656002332002,-6.34408619454244
"GPR137C",-0.0316882110913576,9.16029554451354,-0.470383676114959,0.638794632272711,0.772672011624013,-6.3441215715008
"FOXB1",0.0370624013750474,12.9198112459074,0.470215648503523,0.638914372002947,0.7727667673299,-6.3441990852186
"RPRD1A",0.0234624702683051,11.1731357163796,0.470114504710533,0.638986453615166,0.772803872009789,-6.3442457310933
"C15orf17",-0.0187457162614776,7.65167377649135,-0.469671083890264,0.639302504649839,0.773126218609942,-6.34445011151756
"LYRM4",0.0583634518244808,6.97083630891342,0.469624933099384,0.63933582556895,0.773126218609942,-6.3444709778505
"LOC100128751",-0.160113935496693,12.1897534895317,-0.46955088187707,0.639388613577702,0.773139963230617,-6.34450508738811
"POLM",-0.0235768783737821,9.00927330192029,-0.469258756156991,0.639596453274618,0.773341180305159,-6.34463998808233
"OR4C15",0.0146786064417141,6.20923629665571,0.469132674585931,0.639686348301983,0.773399772707379,-6.34469801534775
"CKAP4",-0.0253794081747332,8.33358881117163,-0.46898298335973,0.639793083742846,0.773478716760167,-6.34476688844133
"LOC100128126",-0.0388607188462729,11.7035789221813,-0.468408045827544,0.640203105721409,0.773924285511017,-6.34503121412505
"FAM134A",-0.0183442103161081,8.19338559105067,-0.468084536516681,0.640433868179656,0.77415310857932,-6.34517980438395
"MRPL39",-0.0210907805041804,11.3497257250788,-0.467767120961038,0.640660318051062,0.774325015654993,-6.34532549626866
"LOC100506898",0.0490805100359722,12.8061647758892,0.467723821561256,0.640691464797728,0.774325015654993,-6.34534512691353
"RNF208",-0.0246973796229186,9.16285890101567,-0.467710749477266,0.640700538000306,0.774325015654993,-6.34535136014807
"KIAA2013",0.0283448968032547,7.56659050446095,0.467560539416207,0.640807715141385,0.774355884390286,-6.34542026306478
"FEZF2",0.0579366093895304,11.1362253848268,0.467559252882115,0.640809053859757,0.774355884390286,-6.3454204618069
"TMEM146",-0.023316135224984,7.8188043660961,-0.467436585365111,0.640896163923651,0.774402596766297,-6.34547710546108
"UNC80",0.0243033137476616,6.68456950822839,0.467388202780235,0.640930689249706,0.774402596766297,-6.3454992884935
"LOC100131608",-0.0216865676677775,12.5900403304039,-0.467291460480535,0.640999725935954,0.774414223956271,-6.34554363720811
"ZNF326",0.0165681633857039,10.3586704563036,0.467242197961252,0.641034881578846,0.774414223956271,-6.34556621667136
"THEMIS",0.0170061611265143,6.63858897394879,0.467200298944239,0.641064782981427,0.774414223956271,-6.34558541920765
"SNX10",0.0138034807522423,8.29277787982699,0.466766296139465,0.641374545447195,0.774738279237115,-6.34578422395301
"ACSS2",0.0270199512238567,6.64474737897594,0.466652028506796,0.641456112612928,0.774773170033356,-6.34583653618035
"TMEM127",0.05117047310988,6.64117966927867,0.466588191619337,0.641502102652835,0.774773170033356,-6.34586536553893
"JMJD5",0.0192477434589058,12.9647603387872,0.466551384700835,0.641527958364078,0.774773170033356,-6.34588260078411
"FLJ42392",-0.0565174006671489,9.82460837869899,-0.465780033772966,0.642079127672219,0.775388646351059,-6.34623493001422
"ULBP1",-0.0132205083823165,6.70864966877717,-0.465534752311997,0.642253883303387,0.77554950713966,-6.34634735738951
"AFP",0.0449216253676005,9.6243016002911,0.465451371165143,0.64231370585525,0.775571569400197,-6.34638518096273
"ZC3H8",-0.0293895800610213,6.95156462002637,-0.465170517630399,0.642514048671226,0.775741753131859,-6.3465136224672
"KIAA1462",-0.0199115909549892,11.9058412074517,-0.465137308590945,0.642537771412726,0.775741753131859,-6.34652877520579
"COL4A6",-0.019639130588308,6.83699237630552,-0.464943475030993,0.642676242974015,0.775858746207231,-6.34661719675363
"TERF1",-0.0154405551376907,7.95165753019366,-0.464626222464632,0.642902910151962,0.776058706132544,-6.34676183938246
"OR56A5",-0.0243224805478937,10.2613311076028,-0.464595258550938,0.642925034713502,0.776058706132544,-6.34677595125984
"DGCR6L",0.0340905136922001,9.94049819301105,0.464455355957543,0.643025002924524,0.776129182590937,-6.34683970051147
"CERKL",0.0192070754403354,10.0807581024508,0.464217398224913,0.643195052006507,0.776284231859131,-6.34694808646931
"CLC",0.0126765440484846,9.18513518188856,0.46400058009287,0.643350010777012,0.776421049473227,-6.34704679546224
"LOC284379",0.0200223837605751,10.6236866193144,0.463876783816036,0.64343849435085,0.776457111271079,-6.34710313454854
"TLL2",-0.0315067153510424,9.69880927544973,-0.463806412666896,0.6434887945125,0.776457111271079,-6.3471351534367
